,Global X,Global Y,CD45RO,N/A,CD31,N/A,N/A,N/A,N/A,pan-CK,PD-1,Ki-67,cyclin D,b-actin,CD3,CD4,N/A,CD16,N/A,N/A,PD-L1,ATPase,Granzyme B,P53,NF-kB,PTEN,p-ERK1/2,N/A,Caspase 3
585,4826,541,499.01,418.12,409.18,382.94,495.36,585.6,426.03,470.22,427.94,484.31,444.54,536.83,501.59,447.1,544.06,427.36,484.32,309.4,462.42,311.48,357.08,426.2,488,404.68,467.36,489.48,430.64
586,20615,8434,371.7,444.38,452.25,465.62,430.43,394.1,380.4,449.68,465.04,487,413.05,403.1,481.45,387.38,392.92,338.17,467.69,406.95,509.54,389.1,516.17,450.44,495.64,437.08,397.16,395.48,359.76
587,7369,2189,304.2,292.89,297.66,303.7,307.33,300.89,302,300.98,303.54,296.24,309.28,290.82,285.78,298,302.92,292.67,302.54,293.6,311.9,293.9,304.72,301.9,303.59,299.24,309.94,297.76,301.4
588,1358,6631,381.77,423.5,330.68,343.7,334.27,335.52,355.34,368.53,336.6,371.66,318.5,324.04,418.54,359.84,355.72,358.79,342.88,351.08,306.29,344.52,375.21,359.04,372.06,333.53,380.55,336.4,345.25
589,2809,17261,386.04,433.87,421.01,431.68,461.56,461.66,382.18,413.04,445.85,437.88,414.2,383.33,480.78,382.44,416.8,440.48,424.76,410.86,466.93,310.88,433.48,366.16,400.45,403.73,309.68,391.86,349.99
590,22434,10820,321.19,307.06,319.36,353.3,338.76,286.06,319.4,323.96,346.8,315.09,366.78,316.88,260.44,272.48,316.58,335.65,333.28,314.5,321.78,359.81,275.38,266.08,289.92,271.33,288.08,316.9,267.26
591,9805,2729,252.62,256.8,251.28,247.68,240.02,239.4,250.78,247.05,250.58,262.18,259.48,232.78,231.98,235.09,237.23,254,250.68,246.92,248.1,285.54,250.78,266.9,267.09,262.19,242.3,213.6,217.18
592,16622,18588,293.4,323.95,294.94,328.85,302.41,310.07,351.7,307.98,311.5,299.76,320.14,317.89,315.64,330.89,322.2,307.08,329.66,323.31,322.57,307.11,319.08,326.08,338.08,336.98,329.14,313.77,327.3
593,7705,6341,281.88,396.56,401.15,401.92,390.2,415.18,286.3,386.28,401.67,444.4,406,381.98,272.78,377.44,382.78,443.43,367.82,376.76,371.38,285.2,286.16,384.46,385.08,342.64,357.12,342.14,414.48
594,8035,682,505.7,471.75,448.05,475.21,454.58,508.2,515.14,452.26,509.48,481.04,480.88,471.86,496.26,475.81,412.77,494.18,476.91,427.74,493.64,434.48,361.84,469.85,567.24,464.26,456.32,483.78,433.68
595,2819,21630,307.5,376.42,301.5,323.8,426.46,359.98,358.8,381.34,366.62,329.78,377.16,402.68,338.7,383.68,337.14,439.62,404.4,439.4,385.44,429.26,409.98,373.74,397.27,329.08,377.26,438.26,301.6
596,3173,17377,346.04,373.59,348.92,351.18,394.9,343.42,350.08,327.6,355.1,355.3,351.29,361.94,377.93,418.74,329.27,351.96,364.06,338.71,336.48,329.29,335.58,356.91,343.84,355.44,391.18,311.94,357.08
597,12164,22556,326.88,404.42,374.16,355.72,358.14,344.28,305.98,355.12,240.18,495.68,449.58,357.22,463.14,411.49,377.15,411.38,435.48,382.5,305.4,394.12,434.6,285.16,365.08,385.52,431.92,343.4,399.78
598,3399,14706,355.18,508.16,383.48,500.66,489.27,492.23,350.86,364.28,441.46,366.74,490.21,392.77,361.86,469.34,392.88,507.57,522.21,506.08,328.24,315.58,481.58,574.6,521.19,303.6,667.08,391.29,523.5
599,1099,18355,259.99,237,243,243.1,222.76,230.08,229.16,262.9,266.94,244.78,238.53,269.18,256.81,260.46,275.8,252.86,265.64,276.08,254.7,245.6,232.74,236.96,268.26,259.38,228.38,241.72,238.6
600,7109,17961,415.03,376.15,435.82,421.32,354.8,384.68,424.83,403.22,353.12,430.26,414.69,435.59,388.68,363,422.86,436.08,412.34,440.67,424.2,343.5,425.92,442.94,368.24,413.37,457.86,401.88,396.34
601,19778,9024,328.73,303.76,296.97,301.88,292.87,296.38,280.13,292.9,293.66,324.27,309.28,305.2,328.78,322.6,307.94,314.2,300.28,299.99,306.62,296.98,308.97,318.6,318.9,309.4,301.4,284.88,301.78
602,20248,15227,342.89,350.16,366.79,353.6,377.74,359.2,340.8,335.62,339.54,372.98,388.86,261.9,351.58,285.8,409.1,357.48,352.82,341.1,316.48,339.21,350.46,359.3,365.18,322.63,337.4,338.32,378.8
603,1441,2121,534.13,473.18,495.18,393.34,734.46,587.38,481.29,616.98,337.17,540.9,531.46,480.86,546.18,560.03,463.92,402.21,399.65,316.28,732.88,364.18,534.08,476.72,361.97,525.75,523.9,304.5,471.06
604,6994,7764,321.7,418.88,395.01,332.46,349.57,354.12,354.07,336.72,283.7,402.9,397.1,397.96,431.2,364.5,349.39,344.16,327.6,392.95,380.24,393.94,410.84,343.4,410.86,355.58,431.44,386.58,331.63
605,21950,22425,249.1,215.6,235.48,268.2,227.96,226.38,272.03,216.1,262.98,269.69,262.72,277.08,269.5,263.69,272.74,273.54,249,230.7,294.28,209.5,294.88,270.68,261.85,278.84,217.2,217.91,225.74
606,6758,2842,409.43,467.1,518.72,442.86,339.26,475.6,465.43,409.05,483,418.71,407.84,519.56,447.3,331.58,416.08,450.4,456.04,473.46,347.3,326.5,460.66,461.98,445.3,517.13,411.06,430.59,500.88
607,2798,673,612.68,475.9,475.26,579.37,515.57,510.44,453.34,446.64,438.77,514.94,472.57,388.33,551.94,437.58,466.3,447.84,437.23,273.58,367.84,290.9,605.36,583.28,328,470.54,573.5,267.78,393.9
608,3225,20761,290.48,294.88,296.39,290.68,287.63,286.25,285.88,290.72,280.88,292,291.9,285.1,296.67,290.59,286.84,283.38,286.6,286.14,279.64,293.08,302.3,288.58,296.2,296.51,301.07,284.39,283.26
609,5802,2860,275.2,288.8,286.55,275.7,302.68,284.7,276.4,293.49,282.1,285.88,282.68,286.48,285.7,284.59,278.98,287.28,286.38,278.98,280.1,269.8,286.44,308.3,275.38,304.98,279.9,327.93,286.18
610,5189,18660,255.58,247.88,249.38,252.78,247.1,247.25,245.69,243.48,241.68,258.03,255.23,242.4,257.2,249.65,250.9,251.7,253.81,240.89,250.14,245.73,259.16,244.58,253.8,253.14,249.94,246.54,249.2
611,8183,10440,530.18,425.29,309.44,360.71,420.83,356.2,383.54,374.18,338.52,482.58,378.22,350.08,499.77,381.84,349.08,441.18,379.67,504.55,261.68,256.92,316.96,374.84,385.03,349.5,335.34,406.42,370.78
612,22529,22319,217.36,214.49,216.66,217.44,214.05,224.1,222.54,249.48,222.1,235.84,220.14,227.68,249.26,226.75,235,231.24,245.68,208.58,256.68,220.81,233.2,240,217.79,218.3,234.08,219.58,221.03
613,5658,20266,408.88,397.86,361.98,456.06,453.04,389.22,368.2,383.96,409.2,451.96,403.43,366,509.42,382.12,390.42,423.14,395.34,414.98,465.84,387.97,455.78,392.39,379.77,407.96,343.14,380.48,394.98
614,22515,21721,207.48,209.64,209.37,206.84,207.78,205.38,207.09,206.48,204.89,213.44,211.98,212.68,214.7,211.43,211.69,210.2,209.8,211.3,213.6,205.98,208.88,210.9,208.14,211.7,208.88,209.88,206.24
615,8500,3167,294.13,282.76,277.9,276.08,283,278.38,278.95,283.5,289.43,283.59,286.58,291.08,292.02,290.02,271.34,280.63,287.14,289.3,283.38,281.68,292.48,274.69,296.19,286.1,287.1,281.05,284.9
616,8559,4349,471.82,405.61,508.47,473.08,454.08,455.08,531.6,494.41,348.74,450.8,450.06,415.75,463.38,448.53,352.4,547.08,459.12,476.72,577.68,411.5,612.58,409.9,540.68,381,549.52,553.67,497.16
617,1292,18451,227.98,229.84,229.7,225.78,228.53,226.08,225.98,229.17,226,227.3,226.64,228.28,229.73,229.17,230.8,228.98,228.88,224.28,230.9,229.83,228.13,229.4,229.89,229.98,228.4,225.44,226.58
618,12058,11564,268.8,289.3,309.93,312.2,270.98,290.98,315.26,297.57,284.38,299.9,288.22,307.8,370.3,313,278.9,384.88,302.85,294.44,356.88,284.83,292.68,354.42,367.8,352.39,274.38,306.18,303.8
619,1698,14841,358.28,348.9,351.7,355.08,343.32,352.45,393.63,370.28,363.3,313.12,337.54,324.9,351.5,360.53,377.9,281.7,326.38,297.15,320.54,369.26,352.89,397.24,386.09,318.38,370.58,345.44,347.28
620,7747,13998,384.31,372.62,421.56,350.36,370.42,365.73,354.4,382.45,372.43,494.23,315.24,352.67,360.52,208.6,401.82,338.08,386.13,269.5,287.34,318.96,326.34,326.88,355.85,360.76,276.96,372.63,350.53
621,6868,1706,431.04,414.99,405.9,387.53,351.96,400.68,355.29,336.32,448.24,442.34,413.02,434.35,476,366.22,411.94,403.8,452.82,352.42,358.21,323.5,417.78,374.19,380.85,362.54,301.91,365.71,357.29
622,3659,1955,885.08,3140.43,495.32,558.9,465.54,605.79,534.01,3049.9,505.7,510.03,1262.75,1261.94,634.62,692.88,497.7,3560.37,1837.36,271.8,850.32,2269.5,2471.54,489.82,643.42,553.96,329.6,267.28,4643.68
623,6517,21623,372.9,372.58,357.41,360.03,402.1,375.58,374.06,337.15,368.07,370.27,384.74,367.11,333.88,372.7,446.98,394.56,283.78,377.85,368.43,335.68,365.68,366.08,365.34,374.14,346.39,370.35,393.04
624,7388,7714,294.36,271.78,273.88,281.76,267,276.29,269.48,280.2,260.9,299.99,282.4,314.03,332.86,271,274.53,274.34,280.7,277.83,276.48,313.3,280.4,270.44,289.2,265.3,264.94,312.83,271.5
625,7272,2970,294.36,291.95,315.2,291.58,282.5,290.54,317.53,291.6,301.8,287.4,304.25,291.34,289.6,290.56,288.76,286.28,293.1,286.18,287.68,276.8,291.66,284.82,290.18,296.11,351.71,286.82,287.88
626,2876,10684,289.1,630.67,1238.89,492.9,1943.17,1939.23,672.49,829.08,555.2,1355.21,611.46,6895.04,638.67,1707.22,880.1,1030.22,1407.14,5472.94,504.76,3589.75,980.54,317.58,6778.48,3771.88,3766.35,842.23,3756.81
627,3500,7641,419.28,350.17,336.86,369.07,357.73,336.5,328.78,343.56,341.29,383,331.99,319.76,383.74,351.57,339.76,334.88,339.48,337.7,335.13,325.36,342.58,309.63,355.57,376.82,349.64,342.34,358.05
628,8052,7340,271.24,501.68,472.2,514.4,464.36,354.94,455.14,461.76,434.08,468.3,460.39,457.3,379.64,345.63,336.06,410.4,448.08,497.96,265.78,415.05,448.83,396.1,309.28,431.36,310.64,424.58,484.88
629,6184,268,439.48,361.78,358.6,426.38,352.28,348.38,380.44,284.44,368.8,544.8,374.28,341.26,329.46,330.26,341.46,367.28,406.96,342.5,301.36,417.36,337.68,406.48,310.28,315.3,390.38,278.5,329.06
630,1180,804,394.34,407.8,389.26,367.06,398.12,350.36,392.61,451.95,388.31,407.9,394.82,406.58,408.5,443.38,384.61,448.57,402.69,323.52,430.98,395.13,421.67,506.98,415.62,446.44,388.88,396.92,535.94
631,10447,21430,285.3,327.3,293.2,347.06,268.6,240.98,328.93,275.48,326.28,331.96,292.6,317.96,291.28,275.78,228.95,319.36,230.62,241.63,357.44,302.94,296.63,308.13,221.24,227.55,361.11,276.28,243.34
632,360,2149,464.88,575.18,548.22,488.39,707.12,594.59,466.58,419.72,281.26,543.56,507.48,457.08,603.9,449.28,480.92,313.1,458.23,574.98,424.6,481.97,575.63,403.98,553.08,527.59,483.96,538.34,352.9
633,13386,14852,216.2,207.88,209.05,209.04,204.72,207.4,203.09,208.19,204.38,210.25,212.73,206.88,217.83,208.98,205.68,210.88,205.5,208.14,204.24,211.85,213.4,210.34,216.5,211.4,208.44,211.25,206.36
634,3841,7766,307.7,323.08,314.94,322.98,325.19,309.53,292.22,334.74,321.86,340.4,345.89,338.1,375.97,311,324.98,318.76,321.48,329.04,293.04,324.33,316.7,323.98,342.13,320.13,349.58,290.3,314.96
635,19487,11012,518.83,418.89,479.34,363.41,401.26,429,353.22,396.88,396.1,458.84,361.84,380.91,344.08,417.16,388.43,488.5,339.2,384.7,358.92,416.98,458.56,426.57,427.21,374.75,490.84,348.88,384.99
636,19421,1555,434.9,399.22,437.1,430.45,446.06,413.47,385.71,461.61,463.68,481.49,454.26,486.3,441.34,464.46,403.2,477.4,371.9,498.68,378.48,445.97,426.86,447.8,448.98,440.6,472.58,364.1,412.6
637,1238,12069,563.46,341.86,417.98,332.48,412.17,431.03,375.28,378.17,331.28,450.46,502.16,342.54,479.38,347.9,428.77,388.88,320.06,375.3,418.26,393.56,457.53,328.62,416.04,427.08,277.18,410.94,429.2
638,19932,8395,455.62,411.8,502.08,403.88,416.72,462.34,366.38,498.16,318.24,462.53,367.38,519.61,579.32,494.58,482.84,400.18,435.59,441.56,549.82,344.18,392.75,493.37,403.29,457.97,361,409.02,358.18
639,7208,15879,276.5,228.2,232.4,240.6,235.58,236.97,231.38,235.77,228.56,238.42,237.14,221.73,254.21,226.88,223.19,236.4,224.4,247.83,241.6,244.08,247.5,243.94,235.43,241.96,256.52,233.6,226.48
640,9828,8505,646.1,469.58,527.24,461.12,437.1,476.58,448.44,527.28,456.88,589.46,472.57,470.2,479,496.76,503.48,492.37,501.06,510.77,369.98,505.2,469.32,526.17,513.76,489.38,503.36,494.37,482.7
641,1237,16459,210.2,209.08,207.5,207.78,205.18,209.6,206.6,206.04,207.98,210.08,207.28,210.5,213.28,207,207.9,209.03,207.6,207.38,210.08,209.7,208.6,207.8,209.53,206.8,208.84,208.04,208.3
642,18842,12099,683.1,439.22,423.98,373.34,393.6,374.8,450.09,434.48,339.36,474.68,472.82,451.7,498.82,447.82,434.48,492.3,443.37,387.32,396.54,457.74,422.33,469.34,470.81,445.5,457.02,372.46,392.46
643,649,12722,635.98,1070.22,541.88,580.18,9509.48,545.76,494.16,702.42,655.08,2192.38,6540.86,2699.46,8567.58,2267.77,960.1,4911.64,577.82,810.1,1686.33,1082.26,441.64,477.4,580.26,782.82,8350.86,569.65,5912.8
644,3894,1389,336.8,309.98,315.4,314.1,304.75,300.95,310.9,317.62,292.09,297.24,309.26,301.48,323.72,311.48,299.03,295.24,309.16,303.4,314.14,295.65,314.1,307.73,307.48,299.94,344.14,315.4,296.2
645,9778,4002,522.28,524.94,638.72,445.48,450.34,444.34,443.16,463.87,438.85,449.8,495.9,364.17,573.26,394.17,448.7,550.77,499.26,515.02,331.48,463.76,458.14,471.56,476.82,450.18,535.21,457.88,453.18
646,277,19668,240.68,240.98,239.13,241.21,240.28,238.28,237.5,238.7,237.54,236.54,237.3,241.4,214.3,245.63,234.13,233.13,236.89,237.4,231.23,231.78,230.84,232.7,227.49,229.07,232.2,237.08,234.09
647,22664,4800,383.46,383.52,391.3,379.98,385.09,377.89,391,383.38,385.68,390.72,392.81,390.1,385.46,369.34,385.68,392.4,378.78,380.06,379.18,386.16,381.79,393.12,398.4,384.68,402.68,381.05,385.69
648,22348,11483,270.96,261.54,256.16,262.3,261.38,254.17,255.64,256.34,256.68,273.7,266.9,269.48,272.68,269.48,255.14,252.6,256.08,251.74,257.98,266.13,257.59,274.86,270.54,250.88,250.2,247.58,253.34
649,21247,12652,329.88,349.64,338.32,331.93,399.58,377.89,297.58,371.22,301.7,291.58,350.2,308.9,364.79,402.44,373.69,371.08,376.64,296.7,317.35,343,341.75,321.66,339.4,361.22,342.54,334.27,368.4
650,17406,16793,417.8,521.68,467.48,590.05,571.76,501.25,489.8,568.58,471.99,647.71,498.94,544.34,807.34,304.5,565.34,577.34,556.33,454.88,484.62,498.12,499.81,492.2,568.88,670.12,340.9,542.98,486.24
651,1879,17359,234.5,242.78,234.2,239.9,228.08,227.4,242.64,232.34,239.8,233.3,235.9,232.8,276.88,234.44,235.78,236.72,236.29,234.25,243.64,242.72,236,233.88,231.5,231.74,233.7,235.53,234.33
652,20646,10365,522.46,466.75,418.3,420.76,442.98,415.38,464.2,427.2,463.76,483.46,428.16,450.38,478.08,450.64,436.9,440,448.56,363.46,446.48,436.82,451.94,473.94,442.48,402.9,498.1,456.84,415.62
653,7857,22868,350.44,354.29,268.1,378.58,382.87,333.89,341.76,305.86,291.92,359.94,376.54,341.33,320.69,349.18,296.48,321.3,279.88,318.69,299.5,291.52,292.56,335.3,321.54,403.2,346.28,431.98,299.76
654,9589,208,472.96,361.58,341.3,395.48,408.48,275.98,325.98,396.38,304.08,409.46,278.88,305.28,462.48,282.28,584.56,500.94,295.4,584.14,373.5,423.22,290.5,443.66,285.48,408.74,521.36,309.08,425.54
655,4487,12786,271.84,260.1,258.37,264.88,269.76,263.64,257.95,259.44,260.06,262.08,259.6,261.78,269.81,254.85,260.24,258.03,261.38,257.6,263.12,256.86,260.2,270.08,279,267.26,278.7,254.2,254.5
656,5991,15789,528.2,419.67,428.6,383.12,379.24,409.04,354.58,327.3,438.27,480.71,392.56,312.28,410.1,345.36,428.94,303.51,440.38,523.12,308,445.96,397.18,318.54,369.26,425.85,390.31,353.81,382.12
657,13051,15069,205.8,207.94,208.98,210.48,210.58,212.38,207.79,208.33,210.7,213.34,212.75,210.21,223.1,210.32,211.2,206.48,207.99,211.28,209.9,211.68,214.29,210.74,218.4,212.4,213.18,211.3,208.59
658,2258,19081,308.88,316.96,315.96,324.1,315.4,319.64,337.48,300.88,305.38,311.38,308.4,309.2,304.13,314.18,313.08,310.48,292,294.58,311.96,299.16,309.44,298.18,295.17,295.28,319.05,294.3,302.98
659,11975,15622,221.56,204.87,197.56,200,187.94,197.67,199.45,200.98,191.78,211.9,202.79,182.7,255.08,234.88,195.83,189.98,205.9,207.8,206.19,185.8,198.03,195.88,193.2,194.62,198.18,199.67,206.28
660,8721,1414,389.18,327.06,398.13,402.3,418.76,362.12,411.18,336.36,374.14,394.48,316.24,360.59,451.36,377.88,343.34,385.82,355.48,380.58,352.38,365.86,333.54,447.78,310.86,353.84,338.58,327.7,385.05
661,21413,5783,518.49,453.36,462.31,500.17,475.34,486.52,438.98,477.79,439.38,487.52,551.11,474.84,588.68,528.24,512.6,442.7,458.4,411.04,437.92,466.78,496.28,382.84,456.64,486.09,435.86,462.92,458.27
662,4467,3522,375.66,338.6,321.82,351.7,356.24,289.46,345.74,331,325.4,314.46,346.18,245.96,361.48,402.54,294.55,298,349.63,349.74,359.18,319.05,338.23,333.97,311.38,322.17,428.58,238.58,295.6
663,4895,3288,388.31,423.79,432.16,402.02,418.4,444.94,398.82,361.16,358.4,459.23,411.74,346.31,445.8,501.64,440.1,367.69,358.81,370.88,357.96,368.27,372.58,418.68,431.46,382.49,379.04,389.54,394.12
664,5325,4421,290.84,427.98,281.98,339.3,326.4,316.74,334.48,301.26,332.64,320.07,368.13,382.04,320.06,366.8,347.08,358.94,389,382.3,326.12,293.86,295.98,381.38,342.6,400.63,500.58,311.82,275.8
